Date,SPY,IWM,QQQ,EFA,EEM,AGG,TLT,TIP,LQD,HYG,GLD,SLV,USO,DBA,DBC,VNQ,IYR,UUP,FXE,FXY
2019-04-24,266.245,151.271,182.347,60.3002,38.3725,103.599,105.408,106.633,112.717,79.0607,120.47,14.0,109.44,16.006,15.998,76.49,78.5398,24.0127,106.33,84.95
2019-04-25,266.086,149.991,183.024,60.2551,38.3186,103.589,105.249,106.633,112.657,79.0964,120.57,14.0,108.24,15.937,15.968,76.3297,78.3839,24.0583,106.14,85.39
2019-04-26,267.318,151.459,183.25,60.5017,38.4686,103.789,105.62,106.87,113.065,79.2979,121.37,14.1,104.72,15.947,15.781,76.9323,78.9746,24.0314,106.25,85.39
2019-04-29,267.751,152.174,183.602,60.7463,38.5474,103.619,104.942,106.573,112.608,79.2612,120.83,13.99,105.84,15.848,15.791,76.1783,78.2202,23.9764,106.59,85.35
2019-04-30,267.893,151.479,182.188,60.7825,38.5136,103.669,105.48,106.742,112.657,79.2691,121.2,14.02,106.32,15.809,15.84,76.9067,79.1117,23.9028,106.89,85.52
2019-05-01,265.864,150.031,181.592,60.4361,38.2233,103.739,105.917,106.514,112.617,79.0141,120.4,13.75,105.76,15.828,15.791,76.9687,79.0565,23.9307,106.69,85.52
2019-05-02,265.299,150.735,180.808,60.3442,38.3102,103.519,105.408,106.058,112.21,79.0686,119.94,13.71,102.56,15.868,15.614,77.0483,79.0851,23.9857,106.48,85.46
2019-05-03,267.893,153.622,183.69,60.9928,38.7653,103.679,105.718,106.365,112.717,79.2691,120.65,13.96,102.96,15.779,15.624,77.703,79.7113,23.8943,106.74,85.79
2019-05-06,266.774,153.801,182.575,60.3002,37.9677,103.819,105.999,106.534,112.877,79.3068,120.81,13.98,104.56,15.622,15.673,77.4562,79.447,23.9121,106.74,85.92
2019-05-07,262.332,150.745,179.035,59.2445,37.2241,103.947,106.82,106.593,112.867,78.8315,121.21,13.98,101.84,15.563,15.476,76.0555,78.0013,23.9307,106.6,86.44
2019-05-08,261.97,150.001,178.573,59.3179,37.171,103.928,106.35,106.306,112.469,78.8592,120.91,13.89,103.12,15.435,15.496,75.9758,77.9934,23.94,106.66,86.59
2019-05-09,261.165,149.445,177.605,59.045,36.5832,103.987,106.794,106.494,112.578,78.7392,121.2,13.83,102.48,15.385,15.417,76.1694,78.1719,23.8943,106.91,86.84
2019-05-10,262.496,149.862,177.827,59.4803,36.8028,104.007,106.644,106.732,112.647,78.9605,121.43,13.84,102.72,15.346,15.447,76.9844,79.0022,23.885,107.01,86.7
2019-05-13,255.891,145.089,171.651,58.0979,35.5766,104.187,107.49,106.94,112.717,78.238,122.67,13.84,101.44,15.307,15.368,76.9067,78.9125,23.885,107.02,87.16
2019-05-14,258.216,146.915,173.544,58.6791,36.0765,104.277,107.184,107.019,112.887,78.4097,122.46,13.86,102.96,15.563,15.575,77.1889,79.237,23.94,106.77,87.02
2019-05-15,259.702,147.411,175.987,58.8894,36.1462,104.445,107.824,107.237,113.195,78.4822,122.39,13.85,103.76,15.592,15.712,77.7118,79.7576,23.9484,106.77,86.98
2019-05-16,262.131,148.324,177.758,59.3619,35.9703,104.337,107.474,107.068,113.015,78.7213,121.51,13.65,105.12,15.819,15.801,78.0215,80.2291,24.0127,106.51,86.79
2019-05-17,260.438,146.26,175.937,58.9716,35.321,104.366,107.703,106.959,113.025,78.6945,120.65,13.52,104.64,15.671,15.653,77.8731,80.0022,24.0676,106.35,86.6575
2019-05-20,258.696,145.238,172.965,58.7339,35.1708,104.217,107.49,106.831,112.757,78.6211,120.64,13.55,105.2,15.878,15.722,76.7465,78.8208,24.049,106.39,86.65
2019-05-21,261.031,147.192,174.789,59.1271,35.6195,104.207,107.311,106.89,112.857,78.8662,120.36,13.53,105.04,15.956,15.732,77.4022,79.4855,24.0863,106.34,86.2
2019-05-22,260.245,145.972,173.995,58.8894,35.4438,104.376,107.922,106.93,112.995,78.9327,120.24,13.54,101.92,15.907,15.506,77.6322,79.7675,24.104,106.27,86.39
2019-05-23,257.058,142.965,171.329,58.3513,34.9878,104.685,109.159,107.138,113.235,78.5377,121.17,13.68,96.72,15.858,15.181,77.8102,79.874,24.0583,106.49,86.91
2019-05-24,257.643,144.286,171.252,58.9804,35.0223,104.715,109.241,107.326,113.463,78.4286,121.3,13.65,97.84,16.015,15.387,78.048,80.1393,23.9764,106.78,87.19
2019-05-28,255.241,143.154,170.606,58.4061,35.146,104.874,110.095,107.385,113.543,78.3552,120.83,13.46,97.84,16.271,15.515,77.2783,79.2942,24.077,106.35,87.12
2019-05-29,253.518,141.944,169.222,58.0334,35.3741,104.904,110.358,107.583,113.592,78.1438,120.87,13.52,97.92,16.271,15.456,76.251,78.3484,24.1319,106.05,86.86
2019-05-30,254.224,141.557,169.918,58.2525,35.5674,105.163,111.3,107.94,114.209,78.3085,121.69,13.6,94.08,16.488,15.299,76.5696,78.664,24.1403,106.06,86.98
2019-05-31,250.781,139.572,167.191,57.7232,35.6891,105.66,112.695,108.583,114.478,77.7408,123.33,13.65,88.8,16.36,14.895,77.0129,78.9943,24.0397,106.44,87.95
2019-06-03,250.16,140.058,163.526,58.0598,36.0144,105.91,113.453,108.881,114.836,77.8698,125.11,13.87,87.92,16.33,14.846,77.1967,79.3001,23.9121,107.12,88.24
2019-06-04,255.584,143.7,168.134,58.725,36.0932,105.82,112.147,108.663,114.876,78.6508,125.15,13.89,89.28,16.39,14.935,76.8536,79.0467,23.885,107.21,88.135
2019-06-05,257.795,143.729,169.397,58.7065,35.8027,105.76,111.529,108.732,114.806,78.8364,125.47,13.88,86.16,16.163,14.629,78.457,80.7044,23.9671,106.92,87.92
2019-06-06,259.47,143.362,170.721,58.9432,35.8209,105.74,111.882,108.663,115.014,79.0012,125.88,13.92,88.48,16.38,14.885,78.6073,80.8208,23.885,107.37,87.8
2019-06-07,262.082,144.355,174.015,59.6907,36.1012,106.039,112.855,109.069,115.532,79.2056,126.59,14.06,89.84,16.203,14.935,78.9012,81.0673,23.7844,107.91,88.07
2019-06-10,263.291,145.208,176.035,59.854,36.4777,105.76,111.798,108.484,115.114,79.3227,125.33,13.78,88.88,16.33,14.895,78.6418,80.8208,23.8114,107.79,87.86
2019-06-11,263.224,144.782,176.27,60.1544,36.8907,105.74,111.868,108.346,115.223,79.4358,125.18,13.81,88.88,16.399,14.994,78.8541,80.9588,23.8207,107.86,87.82
2019-06-12,262.744,144.94,175.269,59.7083,36.4961,105.88,111.935,108.395,115.393,79.2502,125.83,13.84,85.12,16.488,14.787,79.1224,81.2211,23.885,107.49,87.79
2019-06-13,263.836,146.488,176.29,59.7631,36.4346,106.098,112.324,108.435,115.691,79.4358,126.6,13.96,87.04,16.508,14.974,79.4587,81.5199,23.9028,107.35,87.9
2019-06-14,263.54,145.189,175.556,59.3277,36.0308,106.079,112.612,108.276,115.741,79.3783,126.56,13.91,87.52,16.517,15.033,79.5019,81.657,24.0314,106.69,87.82
2019-06-17,263.641,146.201,176.593,59.3727,36.1736,106.049,112.81,108.078,115.801,79.2592,126.48,13.9,86.48,16.636,14.964,80.3532,82.5377,24.0397,106.77,87.74
2019-06-18,266.39,147.897,179.19,60.1632,37.0464,106.338,113.376,108.504,116.576,79.8099,127.12,14.05,90.0,16.547,15.141,80.2746,82.3917,24.077,106.56,87.87
2019-06-19,267.003,148.423,179.869,60.5359,37.3559,106.706,113.542,109.128,117.322,80.1891,127.89,14.17,90.64,16.478,15.112,80.7091,82.9025,23.9671,106.9,88.09
2019-06-20,269.558,149.108,181.513,61.0662,37.9037,106.896,113.849,109.752,117.958,80.5919,131.11,14.45,94.8,16.498,15.417,81.1141,83.2704,23.8207,107.49,88.72
2019-06-21,269.156,147.838,181.26,60.8059,37.781,106.616,112.585,109.257,117.53,80.3349,131.98,14.36,95.76,16.311,15.456,79.9727,82.2171,23.7024,108.26,88.69
2019-06-24,268.824,146.051,181.27,60.9351,37.7277,106.806,113.428,109.475,117.829,80.3249,133.94,14.46,96.08,16.34,15.525,79.6955,81.7023,23.6661,108.47,88.71
2019-06-25,266.19,145.139,178.151,60.5731,37.3385,106.826,113.787,109.277,117.481,79.9865,134.2,14.38,96.0,16.419,15.575,78.5189,80.659,23.7201,108.22,88.84
2019-06-26,265.93,144.802,178.995,60.6465,37.692,106.586,113.057,109.168,117.232,79.9499,132.97,14.32,98.32,16.429,15.653,76.95,79.1373,23.7387,108.19,88.31
2019-06-27,266.867,147.53,179.691,60.7962,37.9568,106.886,113.859,109.386,117.918,80.1711,132.84,14.28,98.32,16.488,15.653,77.9438,80.0535,23.7387,108.21,88.36
2019-06-28,268.246,149.317,179.917,61.1396,37.9037,106.836,113.779,109.425,118.217,80.1979,133.2,14.33,96.32,16.311,15.486,78.2132,80.0071,23.7201,108.27,88.34
2019-07-01,270.669,149.892,182.317,61.4282,38.3543,106.916,113.506,109.188,118.436,80.2247,130.62,14.18,98.24,16.291,15.476,78.1758,80.2823,23.8943,107.45,87.81
2019-07-02,271.395,148.979,183.034,61.6052,38.258,107.114,114.387,109.247,118.764,80.4023,133.41,14.29,93.6,16.212,15.22,79.5372,81.5386,23.8757,107.41,88.24
2019-07-03,273.549,150.051,184.416,62.024,38.1866,107.284,115.2,109.534,119.072,80.7061,133.63,14.32,94.16,16.429,15.368,80.4849,82.6195,23.8757,107.38,88.3
2019-07-05,273.244,150.468,184.044,61.5495,37.9219,106.826,113.675,109.197,118.048,80.3825,132.14,14.06,95.6,16.33,15.397,80.1979,82.2437,24.0033,106.84,87.77
2019-07-08,271.759,149.018,182.749,61.1953,37.692,106.766,113.83,109.217,117.878,80.2247,131.29,14.05,95.44,16.33,15.378,80.4849,82.5101,24.049,106.68,87.54
2019-07-09,272.075,149.217,183.671,60.9351,37.5777,106.736,113.787,109.336,117.64,80.1315,131.75,14.14,96.32,16.38,15.427,80.7533,82.9123,24.0676,106.67,87.48
2019-07-10,273.387,149.475,185.515,61.1484,37.8945,106.816,113.155,109.524,117.898,80.3537,133.83,14.26,100.24,16.399,15.762,81.2182,83.3522,23.9671,107.08,87.83
2019-07-11,274.028,148.76,185.377,61.1298,37.8239,106.418,111.644,109.178,117.202,80.1979,132.7,14.17,100.4,16.508,15.771,80.1635,82.4173,23.9671,107.12,87.79
2019-07-12,275.235,149.902,186.446,61.2051,37.8516,106.536,111.781,109.376,117.322,80.3259,133.53,14.26,100.16,16.626,15.811,80.0563,82.2714,23.9214,107.27,88.3
2019-07-15,275.329,149.108,187.035,61.2618,37.9915,106.686,112.413,109.643,117.52,80.3825,133.53,14.42,98.4,16.449,15.643,79.9934,82.2714,23.9577,107.13,88.22
2019-07-16,274.402,149.058,186.082,61.0104,37.9393,106.576,112.072,109.475,117.272,80.2159,132.4,14.54,96.56,16.321,15.476,79.8047,82.0781,24.0676,106.68,87.92
2019-07-17,272.592,148.016,185.161,60.9263,37.8239,106.856,113.298,109.693,117.888,80.1155,134.58,14.94,94.0,16.271,15.338,79.5372,81.7506,24.022,106.82,88.1
2019-07-18,273.579,148.562,185.377,61.1122,38.0537,107.034,113.307,109.93,118.157,80.1513,136.48,15.29,92.48,16.153,15.23,79.5372,81.7674,23.8943,107.29,88.74
2019-07-19,272.055,147.719,184.004,60.9351,37.8605,106.906,113.039,109.752,117.988,80.0113,134.47,15.17,93.36,16.34,15.319,78.2397,80.5673,24.0127,106.73,88.34
2019-07-22,272.727,147.579,185.486,61.0016,37.8688,107.044,113.251,109.782,118.346,80.2803,134.45,15.35,93.44,16.252,15.269,78.166,80.4213,24.0583,106.65,88.24
2019-07-23,274.689,148.552,186.69,61.3822,37.9127,106.936,112.628,109.752,118.406,80.4203,133.69,15.34,94.48,16.301,15.368,79.0547,81.2369,24.1683,106.05,87.92
2019-07-24,275.971,151.023,188.013,61.4282,37.9741,107.094,113.119,109.782,118.744,80.4827,134.37,15.52,92.72,16.301,15.299,79.1156,81.4647,24.1683,105.95,87.95
2019-07-25,274.66,149.177,186.23,60.8059,37.6398,106.926,112.576,109.603,118.356,80.3727,133.42,15.36,92.8,16.163,15.24,78.6497,81.0909,24.2139,106.04,87.56
2019-07-26,276.507,150.963,188.132,60.9263,37.7187,106.945,112.846,109.524,118.515,80.5483,133.64,15.31,93.2,16.094,15.259,79.0085,81.3651,24.2503,105.81,87.56
2019-07-29,275.99,149.941,187.495,61.0564,37.6481,106.995,112.883,109.435,118.436,80.4291,134.53,15.4,94.56,16.065,15.319,79.2237,81.6028,24.2689,106.02,87.51
2019-07-30,275.299,151.569,186.68,60.3481,37.3559,106.985,113.155,109.594,118.406,80.4659,134.98,15.5,96.64,15.927,15.407,79.8588,82.1875,24.2689,106.12,87.66
2019-07-31,272.294,150.348,184.093,59.9489,36.8973,107.034,114.064,109.762,118.505,80.3259,133.21,15.21,96.32,15.691,15.309,79.5452,81.9144,24.4143,105.27,87.48
2019-08-01,269.931,148.165,183.172,59.7816,36.1736,107.861,116.322,110.168,119.46,80.2903,136.41,15.34,90.48,15.504,14.885,79.5452,81.8326,24.3417,105.53,88.71
2019-08-02,267.903,146.518,180.487,59.2524,35.8192,107.891,117.389,110.247,119.589,80.1701,135.89,15.19,91.84,15.484,14.905,79.9295,82.1974,24.2867,105.66,89.27
2019-08-05,259.834,142.123,174.103,57.7722,34.4949,108.369,119.424,110.633,119.679,79.3326,137.79,15.33,90.96,15.494,14.777,78.3567,80.7211,24.1683,106.46,89.62
2019-08-06,263.493,143.442,176.534,58.1645,34.9886,108.667,120.382,111.039,120.434,79.8437,138.91,15.38,89.12,15.346,14.698,79.2237,81.5742,24.1953,106.49,89.34
2019-08-07,263.641,143.402,177.496,58.3875,35.1479,108.608,120.428,111.099,120.415,79.8337,141.02,15.97,86.72,15.326,14.511,79.9934,82.4261,24.1776,106.54,89.62
2019-08-08,268.804,146.488,181.368,58.954,35.5812,108.717,120.687,111.376,120.733,80.1503,141.73,15.89,87.68,15.435,14.59,81.3972,83.8117,24.1953,106.39,89.78
2019-08-09,266.984,144.633,179.681,58.545,35.2183,108.568,120.445,111.267,120.395,80.0391,141.26,15.89,90.24,15.504,14.718,81.2989,83.8019,24.1683,106.52,90.14
2019-08-12,263.78,142.767,177.595,58.0803,34.7944,108.987,122.961,111.713,121.14,79.7613,142.615,15.98,90.92,14.992,14.634,81.0816,83.4991,24.1496,106.62,90.37
2019-08-13,267.844,144.295,181.473,58.6292,35.2359,108.807,122.539,111.525,121.042,80.1146,141.78,15.87,94.96,14.943,14.954,81.2005,83.5721,24.2596,106.26,89.2
2019-08-14,259.912,140.266,176.055,57.0198,34.2212,109.145,125.284,111.742,121.4,79.3981,142.75,16.08,91.52,14.972,14.728,79.9679,82.2171,24.3146,105.88,89.82
2019-08-15,260.61,139.701,175.857,57.2145,34.4501,109.653,126.688,112.238,121.976,79.6303,143.7,16.13,90.8,14.893,14.61,80.7622,83.1224,24.3323,105.7,89.7
2019-08-16,264.438,142.728,178.691,57.9042,34.9271,109.564,125.666,111.911,122.205,79.8993,142.78,16.02,91.2,14.844,14.6,81.5948,83.8462,24.351,105.47,89.56
2019-08-19,267.644,144.166,181.513,58.2554,35.0682,109.265,123.874,111.485,121.807,80.1305,141.11,15.79,93.28,14.795,14.669,82.1856,84.4804,24.4059,105.33,89.29
2019-08-20,265.595,143.234,180.121,58.0608,35.1406,109.574,125.142,111.633,122.523,80.1969,142.21,16.05,93.04,14.805,14.708,81.6046,83.8462,24.351,105.54,89.62
2019-08-21,267.751,144.395,181.71,58.4707,35.4748,109.515,124.306,111.515,122.741,80.5393,141.76,16.05,92.88,14.834,14.757,81.9438,84.1579,24.3779,105.41,89.28
2019-08-22,267.664,144.067,181.134,58.3582,35.0152,109.225,123.493,111.426,122.285,80.6891,141.4,15.97,92.24,14.883,14.688,82.3212,84.6253,24.3603,105.36,89.47
2019-08-23,260.792,139.651,175.408,57.6332,34.4949,109.673,125.515,112.059,122.741,80.3171,144.17,16.35,89.52,14.706,14.58,81.1652,83.4627,24.2233,105.91,90.37
2019-08-26,263.661,141.19,178.046,58.1087,34.6809,109.623,125.002,111.94,122.751,80.7149,144.19,16.52,89.44,14.893,14.57,81.7903,84.077,24.351,105.49,89.69
2019-08-27,262.638,139.096,177.671,58.0608,34.7412,109.982,126.95,112.475,123.408,80.6803,145.57,17.03,91.36,14.785,14.669,81.5584,83.7555,24.3323,105.43,90.02
2019-08-28,264.477,140.723,178.309,58.0608,34.8392,109.992,127.124,112.683,123.408,80.8747,145.16,17.17,93.12,14.824,14.797,81.8277,83.9478,24.3872,105.3,89.64
2019-08-29,267.874,143.194,181.035,58.5636,35.2276,109.923,126.623,112.753,123.13,80.9571,144.12,17.07,94.24,14.765,14.836,82.4647,84.6155,24.4515,105.11,89.36
2019-08-30,267.751,142.935,180.593,58.7955,35.5006,110.022,126.659,112.327,123.11,80.8847,143.75,17.15,91.68,14.746,14.6,82.5247,84.7279,24.5429,104.5,89.55
2019-09-03,266.172,140.842,178.859,58.684,35.2808,109.992,126.835,112.188,122.991,80.6535,145.75,17.89,89.76,14.736,14.521,83.3475,85.5513,24.597,104.27,89.75
2019-09-04,269.192,141.964,181.416,59.5126,35.8723,110.191,127.023,112.475,123.229,80.8172,146.66,18.34,93.68,14.795,14.866,84.0464,86.219,24.4422,104.87,89.49
2019-09-05,272.66,144.603,184.749,59.8286,36.2789,109.703,124.701,111.96,122.334,81.1347,143.14,17.41,93.6,14.687,14.846,83.4369,85.6805,24.4515,104.91,88.86
2019-09-06,272.859,143.938,184.564,60.0243,36.4374,109.823,125.596,112.049,122.781,81.2092,141.92,16.87,94.16,14.608,14.885,83.6267,85.8442,24.4599,104.8,88.97
2019-09-09,272.996,145.883,184.181,60.2004,36.5528,109.345,123.363,111.475,121.877,81.2935,141.39,16.83,96.64,14.608,15.023,83.2236,85.2851,24.4143,105.02,88.75
2019-09-10,272.937,147.749,183.651,60.3031,36.5785,108.767,121.218,110.851,120.842,81.3421,140.18,16.85,95.84,14.844,15.043,82.3644,84.3788,24.4422,104.93,88.51
2019-09-11,274.9,150.765,185.387,60.6367,36.8357,108.787,121.0,110.732,120.743,81.3322,141.03,16.95,93.44,14.874,14.935,82.4568,84.4616,24.5149,104.65,88.24
2019-09-12,275.836,150.805,186.16,60.9918,37.0995,108.608,120.205,110.643,120.594,81.3779,141.32,16.92,91.76,15.159,14.876,82.8923,84.8729,24.4422,105.16,88.0
2019-09-13,275.646,151.072,185.495,61.3362,37.3128,107.951,117.631,109.99,119.489,81.229,140.15,16.31,91.52,15.198,14.876,82.0057,83.8838,24.4059,105.23,87.99
2019-09-16,274.813,151.619,184.651,60.7864,37.0218,108.239,119.128,110.653,120.116,81.5178,141.32,16.74,102.64,15.346,15.535,82.7213,84.7466,24.5149,104.58,88.04
2019-09-17,275.484,151.252,185.552,60.9918,37.0218,108.409,119.77,110.792,120.415,81.5654,141.6,16.86,98.32,15.218,15.24,83.6188,85.6716,24.4059,105.18,87.96
2019-09-18,275.656,150.308,185.477,60.9175,36.8696,108.539,120.284,110.445,120.703,81.5178,140.71,16.55,96.8,15.218,15.141,83.3298,85.3679,24.4972,104.83,87.75
2019-09-19,275.636,149.564,185.789,61.1219,36.7204,108.697,120.654,110.673,121.052,81.4235,141.28,16.62,97.52,15.267,15.22,83.6267,85.7801,24.4422,104.94,88.08
2019-09-20,274.344,149.247,183.809,60.982,36.7552,109.086,122.24,111.267,121.887,81.5267,142.95,16.8,97.6,15.179,15.24,83.6267,85.7437,24.5056,104.7,88.42
2019-09-23,274.277,149.128,183.878,60.8245,36.7918,109.135,122.213,111.426,121.807,81.489,143.75,17.51,97.68,15.287,15.279,83.7604,85.8728,24.5429,104.47,88.53
2019-09-24,272.115,146.885,181.436,60.5917,36.4025,109.435,123.683,111.673,122.185,81.3779,144.51,17.44,95.2,15.317,15.102,83.5707,85.7604,24.4515,104.67,88.89
2019-09-25,273.733,148.493,183.474,60.4146,36.3769,108.987,121.879,111.099,121.499,81.2935,141.83,16.71,94.4,15.464,15.013,83.7338,85.8275,24.6425,103.99,88.25
2019-09-26,273.158,146.835,182.789,60.6367,36.3678,109.165,122.666,111.158,121.767,81.2389,141.79,16.67,94.4,15.494,15.013,84.4377,86.5276,24.7068,103.74,88.14
2019-09-27,271.704,145.664,180.527,60.4322,35.8998,109.295,122.968,110.99,121.797,81.1437,141.06,16.36,93.28,15.474,14.954,83.9678,86.001,24.6706,103.95,88.09
2019-09-30,272.947,145.843,182.257,60.6563,36.1022,109.325,123.275,111.089,122.185,81.2389,138.87,15.92,90.72,15.612,14.807,84.1123,86.3235,24.7525,103.56,87.95
2019-10-01,269.712,142.985,180.759,60.0614,35.8466,109.534,123.625,111.297,122.334,81.0504,139.63,16.15,89.52,15.632,14.797,83.316,85.4103,24.6706,103.91,88.29
2019-10-02,264.945,141.884,177.662,58.8336,35.5728,109.613,123.932,111.297,122.285,80.5731,141.26,16.43,87.84,15.592,14.669,82.9661,85.0789,24.6519,104.13,88.71
2019-10-03,267.118,142.37,179.631,59.224,36.0308,110.052,125.058,111.653,122.771,80.6207,141.9,16.43,87.44,15.632,14.649,83.7702,85.9113,24.6425,104.24,88.96
2019-10-04,270.716,143.719,182.257,59.6887,36.192,110.231,125.994,112.0,123.269,80.8737,141.9,16.41,88.32,15.523,14.767,84.2744,86.3708,24.6249,104.32,89.0
2019-10-07,269.558,143.482,181.701,59.6153,35.8907,109.923,124.939,111.693,122.653,80.8063,140.69,16.3,88.32,15.385,14.748,84.0936,86.1302,24.6706,104.23,88.63
2019-10-08,265.386,141.13,178.995,59.0567,35.6332,109.962,125.276,111.584,122.553,80.5065,141.92,16.61,87.12,15.474,14.738,83.6513,85.6894,24.7068,104.05,88.77
2019-10-09,267.893,141.775,180.719,59.4842,35.909,109.903,124.565,111.356,122.593,80.7517,142.05,16.6,87.92,15.504,14.777,83.8134,85.9645,24.6882,104.24,88.48
2019-10-10,269.712,142.351,182.132,59.9039,36.2789,109.515,122.727,111.01,121.877,80.8539,140.81,16.37,89.52,15.445,14.876,83.9501,86.1302,24.5885,104.55,88.1
2019-10-11,272.497,144.752,184.465,60.9732,36.8614,109.155,121.218,110.673,121.658,81.1903,140.03,16.37,91.36,15.651,15.053,83.9137,86.0661,24.4972,104.88,87.77
2019-10-14,272.183,144.216,184.445,60.7218,36.703,109.335,122.084,110.851,122.046,81.2489,140.59,16.49,89.44,15.641,14.984,83.9501,86.0858,24.5699,104.72,87.69
2019-10-15,274.909,145.893,186.807,61.4282,37.0298,108.987,120.609,110.475,121.737,81.4245,139.61,16.27,88.48,15.74,14.944,84.0572,86.1302,24.4972,104.78,87.35
2019-10-16,274.459,146.051,186.347,61.5221,37.1361,109.175,120.76,110.653,121.867,81.36,140.41,16.26,89.12,15.7,14.964,84.0671,86.1953,24.4329,105.19,87.43
2019-10-17,275.245,147.769,186.836,61.6708,37.2763,109.145,120.462,110.802,122.026,81.4711,140.61,16.4,90.24,15.651,15.023,84.6175,86.6765,24.3417,105.65,87.55
2019-10-18,274.057,147.054,185.034,61.6414,37.0821,109.225,120.462,110.98,122.185,81.49,140.46,16.41,89.76,15.681,15.013,85.2664,87.3688,24.2503,105.99,87.69
2019-10-21,275.905,148.433,186.68,61.978,37.4192,108.927,119.555,110.623,121.907,81.5188,139.79,16.41,89.68,15.651,14.994,85.9162,88.0049,24.2689,105.86,87.53
2019-10-22,275.004,148.602,185.191,61.8283,37.4458,109.086,120.256,110.96,122.115,81.5376,140.2,16.37,90.72,15.602,15.013,85.6635,87.7179,24.3229,105.71,87.63
2019-10-23,275.809,148.79,185.552,62.1629,37.4539,109.175,120.373,111.029,122.185,81.6141,140.53,16.39,93.2,15.632,15.2,85.8532,87.8382,24.3146,105.7,87.46
2019-10-24,276.257,148.572,187.357,62.2744,37.4539,109.205,120.133,111.099,122.463,81.7034,141.53,16.65,93.84,15.592,15.279,85.636,87.7268,24.3872,105.4,87.5
2019-10-25,277.379,149.356,188.837,62.34,37.7187,109.047,119.545,111.109,122.245,81.7708,141.86,16.89,94.64,15.632,15.368,84.9056,86.8333,24.4143,105.2,87.47
2019-10-28,278.958,150.666,190.721,62.6198,37.9393,108.817,118.455,110.584,121.877,81.7619,140.64,16.68,93.2,15.72,15.309,84.3915,86.361,24.3966,105.42,87.24
2019-10-29,278.87,151.162,189.23,62.6002,37.746,108.827,118.534,110.307,121.568,81.6141,140.25,16.65,92.64,15.671,15.279,84.9056,86.6578,24.3872,105.5,87.34
2019-10-30,279.733,150.656,190.151,62.8604,37.9127,109.135,120.275,110.722,121.986,81.5089,141.02,16.73,91.76,15.72,15.181,85.2123,87.1351,24.3323,105.82,87.33
2019-10-31,278.985,149.792,190.239,62.7117,37.6132,109.564,121.898,111.059,122.741,81.229,142.43,16.92,90.4,15.691,15.092,85.0599,86.9881,24.2867,105.87,88.02
